school_code,school_name,address,region,website_url,tuition_range,latitude,longitude,dean_url,source
KHA,Đại Học Kinh Tế Quốc Dân,"207 đường Giải Phóng, phường Bạch Mai, Hà Nội",Thành phố Hà Nội,http://www.neu.edu.vn,"Học phí đại học chính quy chương trình chuẩn: theo ngành/chương trình học năm 2026 khoảng từ 20 triệu đồng đến 28 triệu đồng/năm học (dự kiến). | Học phí đại học chính quy các chương trình tiên tiến, chương trình chất lượng cao, chương trình định hướng ứng dụng (POHE), chương trình đào tạo bằng tiếng Anh: theo ngành/chương trình học năm 2026 khoảng từ 45 triệu đồng đến 70 triệu đồng/năm học (dự ki",20.9997459,105.8434973,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-quoc-dan-KHA.html,merged
BKA,Đại Học Bách Khoa Hà Nội,"Số 1 Đại Cồ Việt, phường Bạch Mai, Hà Nội",Thành phố Hà Nội,https://hust.edu.vn/,,21.0055269,105.8435926,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-bach-khoa-ha-noi-BKA.html,merged
HTC,Học Viện Tài chính,"Số 58, Phố Lê Văn Hiến, Phường Đông Ngạc, Thành phố Hà Nội",Thành phố Hà Nội,https://hvtc.edu.vn,Học phí dự kiến với sinh viên chính quy; lộ trình tăng học phí tối đa cho từng năm: | * Học phí dự kiến năm học 2026 - 2027: | + Chương trình chuẩn tại cơ sở đào tạo chính Hà Nội: từ 20 – 35 triệu đồng/sinh viên/năm học.,21.0796876,105.7796405,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-tai-chinh-HTC.html,merged
NHH,Học Viện Ngân Hàng,"12 P. Chùa Bộc, Kim Liên, Hà Nội",Thành phố Hà Nội,https://www.hvnh.edu.vn/,"Học phí dự kiến cho năm học 2026–2027 của các chương trình chi tiết như dưới đây. Đối với các năm học còn lại của khóa học, Học viện dự kiến tăng học phí theo lộ trình được quy định tại Nghị định số 238/2025/NĐ-CP ngày 03/09/2025 của Chính phủ với mức tăng không quá 15%/năm học và tuân thủ các quy định pháp luật, văn bản hướng dẫn của các cơ quan nhà nước có thẩm quyền tại từng năm học. | Với các ",21.0095119,105.8290569,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ngan-hang-NHH.html,merged
NTH,Trường Đại học Ngoại thương,"Số 91 Phố Chùa Láng, Phường Láng, Hà Nội",Thành phố Hà Nội,http://www.ftu.edu.vn,,21.0225029,105.805148,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngoai-thuong-co-so-phia-bac-NTH.html,merged
QSB,Trường Đại Học Bách Khoa HCM,"- Cơ sở 1: 268 Lý Thường Kiệt, Phường Diên Hồng, TP. HCM - Cơ sở 2: Khu phố Tân Lập, Phường Đông Hòa, TP. HCM",Dĩ An,www.aao.hcmut.edu.vn/tuyen_sinh/index.html,Học phí thu theo học kỳ với số tín chỉ tối đa là 18 tín chỉ/học kỳ. Phần tín chỉ vượt được tính theo đơn giá tín chỉ. Một năm học có 02 học kỳ chính. Học phí các học kỳ phụ (nếu sinh viên có nhu cầu học) thu theo đơn giá tín chỉ. | (Đơn vị tính: 1.000 đồng/năm/sinh viên),10.8811139,106.8060415,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-bach-khoa-hcm-QSB.html,merged
YHB,Trường Đại Học Y Hà Nội,"01 Tôn Thất Tùng, P. Kim Liên, Hà Nội",Thành phố Hà Nội,https://hmu.edu.vn/,Dự kiến mức học phí đại học hệ chính quy năm học 2026-2027 như sau:,21.0022278,105.8313173,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-ha-noi-YHB.html,merged
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,"Số 96A Trần Phú, phường Hà Đông, thành phố Hà Nội.",Thành phố Hà Nội,https://ptit.edu.vn/,"Học phí Học phí dự kiến với sinh viên chính quy: Học phí trình độ đại hệ chính quy chương trình đại trà năm học 2026-2027 dự kiến: trung bình từ khoảng 35,9 triệu đồng/năm đến 40,7 triệu đồng/năm tùy theo từng ngành/ chương trình học (Trung bình bằng khoảng 75% đến 85% mức trần học phí theo quy định của Nhà nước); Học phí chương trình chất lượng cao trình độ đại học năm học 2026-2027: mức thu học ",20.9809427,105.7870861,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-cong-nghe-buu-chinh-vien-thong-phia-bac-BVH.html,merged
SPH,Trường Đại Học Sư Phạm Hà Nội,"Số 136 Xuân Thuỷ, Phường Cầu Giấy, Hà Nội",Thành phố Hà Nội,www.hnue.edu.vn,,21.0390039,105.7842623,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-ha-noi-SPH.html,merged
TMU,Trường Đại Học Thương Mại,"Số 79 Hồ Tùng Mậu, Từ Liêm, Hà Nội",Thành phố Hà Nội,https://tmu.edu.vn/,,21.0364694,105.7751597,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thuong-mai-TMU.html,merged
SPS,Trường Đại Học Sư Phạm TPHCM,"280 An Dương Vương, Phường 4, Quận 5, TP. Hồ Chí Minh",Thủ Đức,http://hcmup.edu.vn,,10.7614399,106.6821537,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-tphcm-SPS.html,merged
YDS,Đại Học Y Dược TPHCM,"217 Hồng Bàng, Phường Chợ Lớn, TP. Hồ Chí Minh",Thủ Đức,https://ump.edu.vn.,Học phí dự kiến: | TT | Tên ngành,10.755264,106.6629435,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-tphcm-YDS.html,merged
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,"144 Xuân Thủy, Cầu Giấy, Hà Nội",,https://uet.vnu.edu.vn/,STT | Mã tuyển sinh | Ngành/chương trình,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-dai-hoc-quoc-gia-ha-noi-QHI.html,merged
HNM,Trường Đại học Thủ Đô Hà Nội,"Số 98 Phố Dương Quảng Hàm, Phường Nghĩa Đô, TP. Hà Nội",Thành phố Hà Nội,https://hnmu.edu.vn/,,20.8645623,105.8646487,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thu-do-ha-noi-HNM.html,merged
GHA,Trường Đại Học Giao Thông Vận Tải,"Số 3 phố Cầu Giấy, Phường Láng, TP. Hà Nội.",Thành phố Hà Nội,tuyensinh.utc.edu.vn,,21.027598,105.8026539,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-giao-thong-van-tai-co-so-phia-bac-GHA.html,merged
YTB,Trường Đại Học Y Dược Thái Bình,"Số 373, Lý Bôn, phường Trần Lãm, tỉnh Hưng Yên",Tỉnh Hưng Yên,https://tbump.edu.vn/,Học phí dự kiến với sinh viên chính quy; lộ trình tăng học phí tối đa cho từng năm | Dự kiến mức thu học phí năm học 2026-2027 đối với các khóa tuyển sinh năm 2026 như sau: | Ngành Y khoa: 65.000.000 đồng/năm học.,20.4429316,106.3400605,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-thai-binh-YTB.html,merged
KMA,Học Viện Kỹ Thuật Mật Mã,141 Đường Chiến Thắng - Phường Thanh Liệt - TP. Hà Nội,Thành phố Hà Nội,https://actvn.edu.vn/,– Học phí (dự kiến): 595.000VNĐ/tín chỉ. | – Lộ trình tăng học phí tối đa cho từng năm: Theo quy định của Chính phủ cho các trường công lập tại Nghị định số 81/2021/NĐ-CP ngày 27 tháng 8 năm 2021 của Thủ tướng Chính phủ ban hành và Nghị định số 97/2023/NĐ-CP ngày 31 tháng 12 năm 2023 của Thủ tướng Chính phủ ban hành về sửa đổi bổ sung Nghị định số 81/2021/NĐ-CP ngày 27 tháng 8 năm 2021 và Nghị địn,20.9808209,105.7960754,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ky-thuat-mat-ma-KMA.html,merged
DCN,Đại Học Công Nghiệp Hà Nội,"Số 298 Đường Cầu Diễn, Phường Tây Tựu, Thành phố Hà Nội",Thành phố Hà Nội,https://www.haui.edu.vn/,"- Học phí được xác định theo số tín chỉ học tập trong học kỳ, đơn giá học phí tín chỉ; | - Đơn giá học phí tín chỉ năm học 2026-2027: đối với chương trình đào tạo chuẩn là 770.000 đồng/tín chỉ học phí, đối với chương trình đào tạo bằng Tiếng Anh là 1.100.000 đồng/tín chỉ học phí. | Đơn giá học phí các năm học tiếp theo được điều chỉnh theo quy định của Nhà nước và của Đại học Công nghiệp Hà Nội;",21.0542531,105.735039,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghiep-ha-noi-DCN.html,merged
YPB,Trường Đại Học Y Dược Hải Phòng,"Số 72A Nguyễn Bỉnh Khiêm, Phường Gia Viên, Hải Phòng",Phường Gia Viên,http://hpmu.edu.vn,,20.8430962,106.6977704,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-hai-phong-YPB.html,merged
IUH,Trường Đại Học Công Nghiệp TPHCM,"Số 12 Nguyễn Văn Bảo, P. Hạnh Thông, Thành phố Hồ Chí Minh",Thủ Đức,https://www.iuh.edu.vn/,"Năm 2024 khối ngành Kinh tế 32.850.000 vnd/1 năm. Khối công nghệ kỹ thuật 33.500.000 vnđ/1 năm. Riêng ngành Dược học: 53.580.000 vnđ/1 năm, dự kiến học phí tăng tối đa cho từng năm không quá 10%.",10.8228183,106.6855887,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghiep-tphcm-IUH.html,merged
HPN,Học Viện Phụ Nữ Việt Nam,"68 Nguyễn Chí Thanh, Phường Láng, Hà Nội",Thành phố Hà Nội,www.hvpnvn.edu.vn,"Theo quy định của Nhà nước cho các trường đại học công lập: Dự kiến 550.000 – 605.000 VNĐ/tín chỉ hệ đại học chính quy (tùy thuộc từng ngành/ chương trình đào tạo). Học phí có sự điều chỉnh theo năm học, theo quy định của Nhà nước đối với các trường tự chủ hoàn toàn chi thường xuyên.",21.0195344,105.8074078,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-phu-nu-viet-nam-HPN.html,merged
DKH,Trường Đại Học Dược Hà Nội,"Số 13 - 15 Lê Thánh Tông, Hoàn Kiếm, TP Hà Nội.",Thành phố Hà Nội,https://hup.edu.vn/,,21.0211244,105.8591481,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-duoc-ha-noi-DKH.html,merged
ANH,Học Viện An Ninh Nhân Dân,"125 Trần Phú, Văn Quán, Hà Đông, Hà Nội",Thành phố Hà Nội,https://hvannd.edu.vn,,20.9806128,105.7919886,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-an-ninh-nhan-dan-ANH.html,merged
DKY,Trường Đại Học Kỹ Thuật Y Tế Hải Dương,"Số 1, Đường Vũ Hựu, Phường Lê Thanh Nghị, Thành phố Hải Phòng",Phường Lê Thanh Nghị,http://www.hmtu.edu.vn,"Theo Nghị định số 97/2023/NĐ-CP ngày 31 tháng 12 năm 2023 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 81/2021/NĐ-CP ngày 27 tháng 8 năm 2021 của Chính phủ quy định về cơ chế thu, quản lý học phí đối với cơ sở giáo dục thuộc hệ thống giáo dục quốc dân và chính sách miễn, giảm học phí, hỗ trợ chi phí học tập; giá dịch vụ trong lĩnh vực giáo dục, đào tạo. Trường Đại học Kỹ thuật Y tế ",20.9390722,106.3049346,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ky-thuat-y-te-hai-duong-DKY.html,merged
UTH,Trường Đại Học Giao Thông Vận Tải TPHCM,": 234 - 236 Đường Số 1, Phường An Lạc, TP Hồ Chí Minh",Thủ Đức,https://uth.edu.vn/,Học phí đối với sinh viên hình thức đào tạo chính quy tuyển sinh khóa tuyển sinh năm 2026 theo đơn vị tín chỉ như sau: | - Chương trình chuẩn: 515.000 VNĐ/tín chỉ; | - Chương trình tiên tiến: 1.120.000 VNĐ/tín chỉ;,10.8066342,106.7160731,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-giao-thong-van-tai-tphcm-UTH.html,merged
HYD,Học Viện Y Dược Học Cổ Truyền Việt Nam,Số 2 - Trần Phú - Đại Mỗ - Hà Nội,Thành phố Hà Nội,www.vutm.edu.vn,"Học phí | Từ năm học 2026-2027, Học viện thực hiện thu học phí theo lộ trình quy định tại Nghị định số 238/2025/NĐ-CP ngày 03/09/2025 của Chính phủ quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo. Dự kiến như sau: | Lộ trình điều chỉnh học phí hằng năm theo quy định chung và theo quyết định loại hình tự chủ tài chín",20.984658,105.7924582,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-y-duoc-hoc-co-truyen-viet-nam-HYD.html,merged
CSH,Học Viện Cảnh Sát Nhân Dân,"Phố Phạm Văn Nghị, phường Đông Ngạc, thành phố Hà Nội.",Thành phố Hà Nội,http://www.hvcsnd.edu.vn,,21.0669489,105.7644355,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-canh-sat-nhan-dan-CSH.html,merged
DKK,Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,"Cơ sở Hà Nội: Số 454-456 Minh Khai, Phường Vĩnh Tuy, TP. Hà Nội Số 218 Lĩnh Nam, Phường Hoàng Mai, TP. Hà Nội",Thành phố Hà Nội,http://www.uneti.edu.vn,,20.9957502,105.8656037,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-ky-thuat-cong-nghiep-DKK.html,merged
DCT,Trường Đại Học Công Thương TPHCM,"140 Lê Trọng Tấn, P.Tây Thạnh, TP.HCM",Thuận An,https://ts.huit.edu.vn,Học phí STT Ngành Tổng số tiền học phí toàn khóa học 1 Công nghệ thực phẩm Kỹ sư 143.208.000 Cử nhân 114.456.000 2 Đảm bảo chất lượng và An toàn thực phẩm Kỹ sư 143.916.000 Cử nhân 115.400.000 3 Công nghệ chế biến thủy sản Kỹ sư 141.084.000 Cử nhân 112.568.000 4 Quản trị kinh doanh thực phẩm Cử nhân 112.096.000 5 Quản trị kinh doanh Cử nhân 113.040.000 6 Kinh doanh quốc tế Cử nhân 112.804.000 7 Ma,10.8070354,106.6287031,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-thuong-tphcm-DCT.html,merged
LAH,Trường Sĩ Quan Lục Quân 1 - Đại học Trần Quốc Tuấn,"Xã Đoài Phương, Thành phố Hà Nội",,http://www.sqlq1.edu.vn/Portal/TrangChu.html,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-luc-quan-1-dai-hoc-tran-quoc-tuan-LAH.html,merged
HQH,Học Viện Hải Quân,"Số 30 Trần Phú, Phường Nha Trang, Tỉnh Khánh Hòa",Tỉnh Khánh Hòa,https://www.hocvienhaiquan.edu.vn/,,12.215797,109.2045588,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-hai-quan-HQH.html,merged
HHK,Học Viện Hàng không Việt Nam,": 104 Nguyễn Văn Trỗi, Phường Phú Nhuận, Thành phố Hồ Chí Minh",Thủ Đức,http://www.hvcsnd.edu.vn,,10.7973804,106.6740189,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-hang-khong-viet-nam-HHK.html,merged
PKA,Đại Học Phenikaa,Đường Nguyễn Trác - Phường Dương Nội - Hà Nội,Thành phố Hà Nội,https://phenikaa-uni.edu.vn/vi,Học phí,20.9611686,105.7476241,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phenikaa-PKA.html,merged
PKH,Học Viện Phòng Không – Không Quân,Đoài Phương - Hà Nội,Thành phố Hà Nội,http://www.hocvienpkkq.com,Thí sinh không phải đóng học phí trong quá trình học tập.,21.0991351,105.4828049,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-phong-khong-khong-quan-PKH.html,merged
CSS,Trường Đại Học Cảnh Sát Nhân Dân,"36 Nguyễn Hữu Thọ, phường Tân Hưng, TP.HCM",Thủ Đức,https://dhcsnd.edu.vn,,10.7355982,106.6978402,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-canh-sat-nhan-dan-CSS.html,merged
TTH,Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,"Số 101 Mai Xuân Thưởng, Phường Bắc Nha Trang, Tỉnh Khánh Hòa",,https://tcu.edu.vn/,"- Thí sinh trúng tuyển vào các trường Quân đội được bảo đảm về ăn, ở, mặc; không phải nộp tiền, không phải đóng học phí; hằng tháng tất cả học viên được cấp phụ cấp sinh hoạt; được sử dụng miễn phí cơ sở vật chất của nhà trường cho học tập, rèn luyện, nghiên cứu khoa học; được cấp phát không thu tiền trang thiết bị đồ dùng phục vụ cho học tập.",,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-thong-tin-he-quan-su-dai-hoc-thong-tin-lien-lac-TTH.html,merged
NHF,Trường Đại Học Hà Nội,"Km9, đường Nguyễn Trãi, phường Đại Mỗ, Hà Nội",Thành phố Hà Nội,https://www.hanu.vn/,1. Đối với các chương trình tiêu chuẩn: | - Nhóm chuyên ngành giảng dạy bằng ngoại ngữ: | + Các học phần thuộc khối kiến thức giáo dục đại cương: 860.000đ/tín chỉ.,20.9892907,105.7952526,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ha-noi-NHF.html,merged
KQH,Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,"Số 236, đường Hoàng Quốc Việt, Quận Bắc Từ Liêm, Thành phố Hà Nội",,http://www.mta.edu.vn,"Đối với học viên quân sự: Khi thí sinh trúng tuyển và nhập học trở thành học viên của Học viện, học viên được bao cấp toàn bộ về kinh phí đào tạo, đồng thời được nhận phụ cấp sinh hoạt hàng tháng theo quy định của Bộ Quốc phòng",,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ky-thuat-quan-su-he-quan-su-KQH.html,merged
YTC,Trường Đại Học Y Tế Công Cộng,"Số 1A, đường Đức Thắng, phường Đông Ngạc, Thành phố Hà Nội",Thành phố Hà Nội,http://www.hsph.edu.vn,STT | Nội dung | Dự kiến học phí năm học 2026-2027,21.0821112,105.7799919,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-te-cong-cong-YTC.html,merged
HQT,Học Viện Ngoại Giao,"Số 69 Phố Chùa Láng, Đống Đa, Hà Nội",Thành phố Hà Nội,https://dav.edu.vn/,"Chính sách học phí được Học viện Ngoại giao thực hiện theo Nghị định  238/2025/NĐ-CP do Chính phủ ban hành ngày 03/09/2025 quy định về chính sách học  phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo  dục, đào tạo. Cụ thể: | Mức học phí dự kiến năm học 2026-2027 của các ngành đào tạo như sau: | - Đối với các ngành Quan hệ quốc tế, Kinh tế quốc tế, Luật quố",21.0225728,105.8062739,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ngoai-giao-HQT.html,merged
ANS,Trường Đại Học An Ninh Nhân Dân,"Km18 Xa Lộ Hà Nội, Phường Linh Xuân, Thành phố Hồ Chí Minh.",Thủ Đức,https://dhannd.edu.vn,,10.8724523,106.8049333,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-an-ninh-nhan-dan-ANS.html,merged
YCT,Trường Đại Học Y Dược Cần Thơ,"Số 179, đường Nguyễn Văn Cừ, P. Tân An, TP. Cần Thơ",Thành phố Cần Thơ,https://www.ctump.edu.vn/,Học phí dự kiến với sinh viên đại học chính quy: | TT | Ngành,10.0360295,105.7522077,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-can-tho-YCT.html,merged
TDM,Trường Đại học Thủ Dầu Một,"Số 06, Trần Văn Ơn, Phường Phú Lợi, TP Hồ Chí Minh",Thành phố Hồ Chí Minh,https://tdmu.edu.vn/,,10.9804721,106.6744866,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thu-dau-mot-TDM.html,merged
TYS,Trường Đại Học Y Khoa Phạm Ngọc Thạch,"Số 02 Dương Quang Trung, Phường 12, Quận 10, Thành phố Hồ Chí Minh.",Thủ Đức,http://www.pnt.edu.vn,"Học phí dự kiến năm học 2026 – 2027 căn cứ theo thông báo được đăng tại địa chỉ https://www.pnt.edu.vn/vi/thong-bao/ , cụ thể như sau:",10.7728868,106.666188,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-khoa-pham-ngoc-thach-TYS.html,merged
DTL,Trường Đại Học Thăng Long,"Đường Nghiêm Xuân Yêm, phường Đại Kim, quận Hoàng Mai, Hà Nội",Thành phố Hà Nội,https://thanglong.edu.vn/,Học phí đại học chính quy năm học 2026 - 2027 theo từng ngành/chương trình đào tạo khoảng từ 35.1 triệu đồng đến 54 triệu đồng/năm học (dự kiến). | Lộ trình tăng học phí cho từng năm thực hiện theo Nghị định số 238/NĐ-CP ngày 03/9/2025 của Chính Phủ.,20.9758864,105.8157076,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thang-long-DTL.html,merged
TLA,Trường Đại Học Thủy Lợi,"Số 175 Tây Sơn, P. Kim Liên, Hà Nội",Thành phố Hà Nội,https://www.tlu.edu.vn/,,21.0069895,105.825101,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thuy-loi-co-so-1-TLA.html,merged
QST,Trường Đại Học Khoa Học Tự Nhiên TPHCM,"Cơ sở 1: 227 đường Nguyễn Văn Cừ, Phường Chợ Quán, Thành phố Hồ Chí Minh Cơ sở 2: Khu đô thị Đại học Quốc gia Thành phố Hồ Chí Minh, Phường Đông Hoà, Thành phố Hồ Chí Minh",Dĩ An,http://www.hcmus.edu.vn,Học phí,10.8762276,106.7968525,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-tu-nhien-tphcm-QST.html,merged
VHH,Trường Đại Học Văn Hóa Hà Nội,418 Đường La Thành - Phường Ô Chợ Dừa - Hà Nội - Việt Nam,Thành phố Hà Nội,https://huc.edu.vn/,"Học phí Nhà trường áp dụng học phí và lộ trình tăng học phí tối đa cho từng năm theo Nghị định số 238/2025/NĐ-CP ngày 03/09/2025 của Thủ tướng Chính phủ quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo. Năm học 2025-2026, học phí đối với sinh viên hệ Đại học Chính quy là 497.000đ/01 tín chỉ.",21.0239209,105.8228,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-van-hoa-ha-noi-VHH.html,merged
DTT,Trường Đại Học Tôn Đức Thắng,"Số 19 Nguyễn Hữu Thọ, phường Tân Hưng, TP. Hồ Chí Minh",Thủ Đức,https://www.tdtu.edu.vn/,CHƯƠNG TRÌNH TIÊU CHUẨN | Nhóm ngành | Tên ngành,10.7320052,106.6984654,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ton-duc-thang-DTT.html,merged
HVN,Học Viện Nông Nghiệp Việt Nam,236 phố,Thành phố Hà Nội,https://vnua.edu.vn/,,21.009802,105.9317588,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-nong-nghiep-viet-nam-HVN.html,merged
QHX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,"336 Nguyễn Trãi, Thanh Xuân, Hà Nội",Thành phố Hà Nội,http://ussh.vnu.edu.vn,TT | Mã HĐ | Tên ngành,20.9954963,105.8071391,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-xa-hoi-va-nhan-van-ha-noi-QHX.html,merged
LPH,Trường Đại Học Luật Hà Nội,"87 Nguyễn Chí Thanh, P. Giảng Võ, HN",Tỉnh Bắc Ninh,https://hlu.edu.vn/,"Học phí dự kiến - Đối với sinh viên học các chương trình tiêu chuẩn: năm học 2026-2027 mức thu học phí dự kiến là 840.000 đ/tín chỉ. Thu 5 tháng/học kỳ, 40 tháng/khoá học, 140 tín chỉ/khóa học. - Đối với sinh viên Chương trình đào tạo chất lượng cao: năm học 2026-2027 mức thu học phí dự kiến là 840.000 đ/tín chỉ đối với các học phần thực tập chuyên môn, khoá luận tốt nghiệp, giáo dục quốc phòng - ",21.1324968,105.9736203,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-luat-ha-noi-LPH.html,merged
QHF,Trường Đại Học Ngoại Ngữ - ĐH Quốc gia Hà Nội,"Số 2 đường Phạm Văn Đồng, Phường Cầu Giấy, Hà Nội",,https://ulis.vnu.edu.vn/,"– Căn cứ Nghị định 238/2025/NĐ-CP ngày 03/9/2025 của Thủ tướng Chính phủ quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo. | – Chương trình đào tạo trình độ đại học theo đề án của Trường Đại học Ngoại ngữ, ĐHQGHN bao gồm các chương trình ngành Ngôn ngữ Anh, Ngôn ngữ Pháp, Ngôn ngữ Trung Quốc, Ngôn ngữ Đức, Ngôn ngữ N",,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngoai-ngu-ha-noi-QHF.html,merged
HBT,Học viện Báo chí và Tuyên truyền,"Số 36 Đường Xuân Thuỷ, Phường Cầu Giấy, TP. Hà Nội",Thành phố Hà Nội,http://www.ajc.hcma.vn,"Học phí dự kiến với sinh viên chính quy khóa 46 (2026 – 2030) - Các chương trình đào tạo giảng viên lý luận chính trị: Triết học, Chủ nghĩa xã hội khoa học, Kinh tế chính trị, Lịch sử Đảng Cộng sản Việt Nam, Tư tưởng Hồ Chí Minh: miễn học phí. | - Các chương trình đào tạo hệ đại trà, dự kiến: 558.800đ/tín chỉ (chưa bao gồm 13 tín chỉ Giáo dục thể chất, Giáo dục Quốc phòng - An ninh). | - Các chươn",21.0375674,105.7888489,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-bao-chi-va-tuyen-truyen-HBT.html,merged
QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,334 Nguyễn Trãi - Thanh Xuân - Hà Nội,Thành phố Hà Nội,https://hust.edu.vn/,"Học phí dự kiến với sinh viên chính quy, lộ trình tăng học phí | Các chương trình đào tạo đã kiểm định chất lượng thu theo đề án định mức kinh tế kỹ thuật và lộ trình tăng học phí các năm học tiếp theo không quá 10% so với các năm học trước. Các chương trình đào tạo còn lại sẽ thu theo quy định của Nghị định 238/2025/NĐ- CP của Thủ tướng Chính phủ quy định về cơ chế thu, quản lý học phí đối với cơ",20.9959221,105.8079524,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-tu-nhien-dai-hoc-quoc-gia-ha-noi-QHT.html,merged
QHE,Trường Đại Học Kinh Tế - ĐHQG Hà Nội,"144 đường Xuân Thủy, Cầu Giấy, Hà Nội",,http://ueb.vnu.edu.vn,1. Sinh viên đại học chính quy trong nước | Mức học phí dự kiến áp dụng cho khóa tuyển sinh năm 2026 như sau: | + Năm học 2026-2027: 4.800.000 đồng/tháng (tương đương 48.000.000 đồng/năm),,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-ha-noi-QHE.html,merged
